qid,vid,duration_bin,gt_duration_sec,audio_duration_sec,hard_center_hit10_2s,random25_center_hit10_2s_mean,hard_minus_random_center,cohort,p3_location_failure,query_conditioned_memory_score_status,query_conditioned_memory_score_reason,full_best_gt_center_rank,full_best_hard_center_rank,full_gt_center_density_top10,full_hard_center_density_top10,full_top1_center_sec,full_top1_width_gt_ratio,hard25_best_gt_center_rank,hard25_best_hard_center_rank,hard25_gt_center_density_top10,hard25_hard_center_density_top10,hard25_top1_center_sec,hard25_top1_width_gt_ratio,full_attn_l0_total,full_attn_l0_gt_mass,full_attn_l0_hard_peak_mass,full_attn_l0_other_mass,full_attn_l1_total,full_attn_l1_gt_mass,full_attn_l1_hard_peak_mass,full_attn_l1_other_mass,hard25_attn_l0_total,hard25_attn_l0_gt_mass,hard25_attn_l0_hard_peak_mass,hard25_attn_l0_other_mass,hard25_attn_l1_total,hard25_attn_l1_gt_mass,hard25_attn_l1_hard_peak_mass,hard25_attn_l1_other_mass
3xDZ-kdGE3o_2,3xDZ-kdGE3o,2-5s,3.0,65.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,4,5,1,16.0,0.6666666666666666,2,4,4,1,18.5,1.0,1.0,0.12714892625808716,0.014022277668118477,0.8588287830352783,1.0,0.21626828610897064,0.09247761964797974,0.6912541389465332,1.0,0.5090359449386597,0.07480762898921967,0.4161564111709595,1.0,0.3756358027458191,0.17882902920246124,0.44553518295288086
473wBEwC35M_1,473wBEwC35M,2-5s,2.0,300.0,0.0,0.3,-0.3,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,9,11,1,0,88.5,7.5,11,11,0,0,275.0,15.0,1.0,0.006424413528293371,0.008043043315410614,0.9855325222015381,1.0,0.009310141205787659,0.024775760248303413,0.9659141302108765,0.9999999403953552,0.08478139340877533,0.02684534341096878,0.8883732557296753,1.0,0.11456058919429779,0.03430422022938728,0.8511351943016052
4CAMv5nlr-0_1,4CAMv5nlr-0,2-5s,3.0,113.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,4,1,2,1,50.5,1.6666666666666667,2,11,2,0,51.5,0.3333333333333333,1.0,0.1656167060136795,0.1892116665840149,0.645171582698822,1.0,0.09964291751384735,0.4011175036430359,0.49923956394195557,1.0,0.42895960807800293,0.3781210780143738,0.19291934370994568,1.0,0.39267823100090027,0.5264759659767151,0.08084578812122345
4CAMv5nlr-0_2,4CAMv5nlr-0,2-5s,3.0,113.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,4,5,3,1,51.5,1.0,4,11,2,0,18.0,0.6666666666666666,1.0,0.10555173456668854,0.027195703238248825,0.8672525882720947,1.0,0.11143283545970917,0.08894112706184387,0.7996260523796082,1.0,0.22176936268806458,0.23719577491283417,0.5410348176956177,0.9999999403953552,0.21911828219890594,0.33374297618865967,0.4471386969089508
4IeDBwyQ9ZQ_4,4IeDBwyQ9ZQ,2-5s,3.0,300.0,1.0,0.9,0.09999999999999998,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,4,1,1,259.5,3.0,1,11,2,0,269.5,3.6666666666666665,1.0,0.11122511327266693,0.015541063621640205,0.8732338547706604,1.0,0.2728196084499359,0.0009219983476214111,0.726258397102356,1.0,0.20545390248298645,0.026171043515205383,0.7683750987052917,1.0,0.30268076062202454,0.0008271849947050214,0.696492075920105
4UPOUGVMlEs_3,4UPOUGVMlEs,2-5s,2.0,84.0,0.0,0.9,-0.9,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,3,1,1,1,43.5,1.5,11,6,0,1,38.0,1.0,1.0,0.009703453630208969,0.09946972876787186,0.8908268213272095,1.0,0.004482541233301163,0.2323121279478073,0.7632054090499878,1.0,0.02809387817978859,0.17590202391147614,0.7960041165351868,1.0,0.0009597087046131492,0.33240798115730286,0.6666322946548462
4_DjmCg8Ra8_1,4_DjmCg8Ra8,0-2s,1.0,196.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,166.0,8.0,11,7,0,1,165.5,3.0,1.0,0.0026053618639707565,0.004668555688112974,0.9927260875701904,1.0,0.002242183778434992,0.017561664804816246,0.9801961183547974,1.0,0.011922060512006283,0.10283689945936203,0.8852410316467285,1.0,0.0016135647892951965,0.026837952435016632,0.9715484976768494
4ftDFi4684Y_1,4ftDFi4684Y,2-5s,2.0,115.0,1.0,0.6,0.4,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,60.0,3.0,10,11,1,0,26.0,4.0,1.0,0.02253461442887783,0.04665423184633255,0.9308111071586609,1.0,0.004523630253970623,0.020272832363843918,0.9752035140991211,1.0,0.05207947641611099,0.1436852365732193,0.8042353391647339,1.0,0.0017216489650309086,0.0167106781154871,0.9815676212310791
4fz0-Kx2oNs_1,4fz0-Kx2oNs,2-5s,4.0,300.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,10.0,3.0,11,11,0,0,15.5,7.75,0.9999999403953552,0.07955974340438843,0.14994190633296967,0.7704982757568359,1.0000001192092896,0.24032455682754517,0.1910112053155899,0.5686641931533813,1.0,0.11158977448940277,0.1942550539970398,0.694155216217041,1.0,0.14274698495864868,0.2440408617258072,0.6132121682167053
4fz0-Kx2oNs_3,4fz0-Kx2oNs,2-5s,2.0,300.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,10,11,1,0,9.5,7.5,2,11,2,0,9.5,8.5,1.0,0.038600239902734756,0.2740161716938019,0.6873836517333984,0.9999999403953552,0.04116023704409599,0.2980993688106537,0.6607403755187988,0.9999999403953552,0.27956920862197876,0.30435600876808167,0.4160747826099396,1.0,0.2924825847148895,0.3783732056617737,0.3291442096233368
52IxrdTxGs4_2,52IxrdTxGs4,0-2s,1.0,213.0,0.0,0.9,-0.9,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,6,1,1,1,199.5,7.0,11,10,0,1,68.0,8.0,1.0,0.00352655746974051,0.11919699609279633,0.8772764205932617,1.0,0.0012362789129838347,0.2864948809146881,0.7122688293457031,1.0,0.059313319623470306,0.19365857541561127,0.747028112411499,1.0,0.03492848575115204,0.12953026592731476,0.8355412483215332
52IxrdTxGs4_3,52IxrdTxGs4,2-5s,2.0,213.0,1.0,0.5,0.5,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,141.5,4.5,11,2,0,1,70.5,4.5,1.0,7.926093530841172e-05,0.0014756119344383478,0.9984451532363892,1.0,0.010459920391440392,0.07717753946781158,0.9123625755310059,1.0,0.19190675020217896,0.004014330916106701,0.8040788769721985,0.9999999403953552,0.08246409893035889,0.12247838079929352,0.795057475566864
52IxrdTxGs4_4,52IxrdTxGs4,0-2s,1.0,213.0,0.0,0.9,-0.9,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,4,11,1,0,6.0,10.0,11,11,0,0,141.5,7.0,1.0000001192092896,0.0007338974974118173,0.3378640115261078,0.6614021062850952,1.0,0.008318851701915264,0.6231717467308044,0.3685093820095062,1.0,0.03963787853717804,0.395580917596817,0.5647812485694885,0.9999999403953552,0.11294720321893692,0.6327430605888367,0.2543097734451294
5G6b_QWL3nY_3,5G6b_QWL3nY,2-5s,4.0,246.0,0.0,1.0,-1.0,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,6,11,1,0,207.5,2.25,11,1,0,1,206.0,3.0,0.9999999403953552,0.0017385041574016213,0.04187813401222229,0.9563833475112915,1.0,0.017474722117185593,0.11329061537981033,0.8692346811294556,0.9999999403953552,0.014462451450526714,0.1124987006187439,0.8730388283729553,1.0,0.026330063119530678,0.22884757816791534,0.7448223829269409
5G6b_QWL3nY_4,5G6b_QWL3nY,2-5s,2.0,246.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,66.0,6.0,11,11,0,0,202.0,13.0,1.0,0.0010075329337269068,0.06651579588651657,0.9324766993522644,1.0,0.006493408232927322,0.12827560305595398,0.865230917930603,1.0,0.033046018332242966,0.22184120118618011,0.7451127767562866,0.9999999403953552,0.02600093185901642,0.20711562037467957,0.7668834328651428
5t6tSW0yT40_4,5t6tSW0yT40,0-2s,1.0,299.0,1.0,0.3,0.7,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,30.0,14.0,11,11,0,0,29.0,16.0,1.0,0.008216353133320808,0.18454325199127197,0.8072404265403748,1.0,0.001232700888067484,0.1715134233236313,0.8272539377212524,0.9999999403953552,0.033018842339515686,0.22518278658390045,0.7417983412742615,1.0,0.005433982238173485,0.29302340745925903,0.7015426158905029
67BsqRkh-dU_2,67BsqRkh-dU,2-5s,4.0,62.0,1.0,0.7,0.30000000000000004,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,6,1,1,3,4.5,2.25,4,1,1,1,5.0,2.5,1.0,0.004177344497293234,0.3698936700820923,0.6259289383888245,1.0,0.029007576406002045,0.7149792313575745,0.25601327419281006,1.0,0.26805540919303894,0.6665340065956116,0.06541061401367188,1.0,0.19460946321487427,0.7481366991996765,0.05725378170609474
6Nvu6EcpdE8_2,6Nvu6EcpdE8,0-2s,1.0,211.0,0.0,0.4,-0.4,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,1,0,44.0,4.0,11,4,0,1,175.5,13.0,1.0,0.02937905862927437,0.01861550658941269,0.9520054459571838,1.0,0.20137961208820343,0.06631927192211151,0.7323011159896851,1.0,0.041000474244356155,0.023039719089865685,0.9359598159790039,1.0,0.1533285230398178,0.07421953976154327,0.7724519968032837
6Nvu6EcpdE8_3,6Nvu6EcpdE8,0-2s,1.0,211.0,0.0,0.3,-0.3,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,5,0,1,114.0,12.0,11,6,0,1,113.0,12.0,1.0,0.005181227345019579,0.0024466856848448515,0.9923721551895142,1.0,0.007859906181693077,0.014862000942230225,0.9772781133651733,1.0,0.04271041229367256,0.006616039201617241,0.950673520565033,1.0000001192092896,0.11561466753482819,0.03275168687105179,0.8516336679458618
6OlHuvJR_Dk_1,6OlHuvJR_Dk,2-5s,4.0,148.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,5,3,1,133.0,1.0,1,7,3,1,132.5,1.25,0.9999999403953552,0.25141966342926025,0.03732160106301308,0.7112587690353394,0.9999999403953552,0.34695208072662354,0.0007146436255425215,0.6523332595825195,0.9999999403953552,0.2859145998954773,0.04423515126109123,0.6698501706123352,1.0,0.3515784740447998,0.00022891485423315316,0.6481925845146179
6ZwYgzcN6Is_2,6ZwYgzcN6Is,2-5s,3.0,97.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,4,0,69.5,1.0,2,1,5,1,43.0,1.3333333333333333,0.9999999403953552,0.15886430442333221,0.0008068860042840242,0.8403288125991821,1.0,0.17974941432476044,0.00967718567699194,0.810573399066925,1.0,0.23133350908756256,0.0019758387934416533,0.7666906118392944,1.0000001192092896,0.19974547624588013,0.01893973909318447,0.7813148498535156
6pssFJ0m-kU_3,6pssFJ0m-kU,2-5s,4.0,140.0,1.0,0.9,0.09999999999999998,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,3,2,1,1,10.5,2.25,5,11,1,0,31.5,3.25,1.0,0.13371394574642181,0.06547564268112183,0.8008103966712952,1.0,0.02208453044295311,0.12771114706993103,0.8502042889595032,1.0,0.4315618872642517,0.07322252541780472,0.4952155649662018,1.0,0.09665698558092117,0.1747717559337616,0.7285712361335754
7JWHbs3gu1w_1,7JWHbs3gu1w,2-5s,2.0,296.0,0.0,0.6,-0.6,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,268.5,6.5,11,11,0,0,96.5,5.5,0.9999999403953552,0.009940551593899727,0.13219398260116577,0.8578655123710632,1.0,0.006240196991711855,0.33446991443634033,0.6592899560928345,0.9999999403953552,0.03596863895654678,0.24585312604904175,0.7181781530380249,1.0,0.11952410638332367,0.3398790657520294,0.5405968427658081
7JWHbs3gu1w_2,7JWHbs3gu1w,2-5s,2.0,296.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,5,4,1,1,266.5,3.5,1,11,1,0,183.5,3.5,1.0,0.002545212861150503,0.145996555685997,0.8514581918716431,1.0,1.9548990167095326e-05,0.2246423214673996,0.7753381729125977,1.0,0.0036824136041104794,0.23842129111289978,0.7578962445259094,1.0,0.019099310040473938,0.23534950613975525,0.7455511093139648
7P0N61TVOxE_3,7P0N61TVOxE,2-5s,2.0,299.0,0.0,0.3,-0.3,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,58.5,6.5,11,11,0,0,131.5,9.5,0.9999999403953552,0.004020547494292259,0.05827758461236954,0.9377018809318542,1.0,0.0020571411587297916,0.1966816633939743,0.801261305809021,1.0,0.22665049135684967,0.17377404868602753,0.599575400352478,1.0,0.12406766414642334,0.3333079516887665,0.5426244139671326
7P6lcyeDKNI_1,7P6lcyeDKNI,2-5s,2.0,98.0,0.0,0.3,-0.3,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,2,0,1,68.5,4.5,11,2,0,1,72.0,8.0,1.0,0.010546533390879631,0.0028604597318917513,0.9865929484367371,1.0,0.005496217869222164,0.007259035017341375,0.987244725227356,1.0,0.08327040076255798,0.03006189875304699,0.8866677284240723,1.0,0.0073690349236130714,0.022005533799529076,0.9706254601478577
7XXSOzDQ2z0_2,7XXSOzDQ2z0,2-5s,4.0,297.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,93.0,7.0,11,11,0,0,186.0,5.5,1.0,0.018295636400580406,0.052859190851449966,0.928845226764679,0.9999999403953552,0.03279150277376175,0.1372004896402359,0.8300079703330994,1.0,0.08230137079954147,0.16779431700706482,0.7499043345451355,1.0,0.09829550981521606,0.1534426063299179,0.7482619285583496
7XXSOzDQ2z0_3,7XXSOzDQ2z0,2-5s,4.0,297.0,0.0,0.1,-0.1,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,142.5,2.75,11,11,0,0,144.0,3.5,1.0,0.02138959802687168,0.02509469911456108,0.9535157680511475,0.9999998807907104,0.07770761102437973,0.004914945922791958,0.9173773527145386,1.0,0.044479914009571075,0.06349284946918488,0.8920271992683411,1.0,0.11424294114112854,0.025604065507650375,0.8601529598236084
7bO0AJI-ihs_1,7bO0AJI-ihs,2-5s,3.0,65.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,5,1,3,2,25.5,1.6666666666666667,6,1,1,2,28.5,0.3333333333333333,1.0,0.12929457426071167,0.060524433851242065,0.8101810216903687,1.0,0.13128501176834106,0.2676555812358856,0.6010594367980957,1.0,0.4111139476299286,0.22922389209270477,0.35966217517852783,1.0,0.36694231629371643,0.24549128115177155,0.3875664174556732
7bO0AJI-ihs_2,7bO0AJI-ihs,2-5s,4.0,65.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,4,2,2,32.5,1.25,5,3,1,1,38.5,0.25,1.0,0.07642047107219696,0.05593537911772728,0.867644190788269,1.0,0.17456260323524475,0.17155644297599792,0.6538809537887573,1.0,0.17691868543624878,0.4088171422481537,0.41426417231559753,1.0,0.23904679715633392,0.48728540539741516,0.2736678123474121
7upINC4seBw_1,7upINC4seBw,2-5s,3.0,182.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,11,2,0,61.0,2.0,3,1,1,1,63.5,2.3333333333333335,1.0,0.0744786486029625,0.008335060440003872,0.9171863794326782,1.0,0.0736839696764946,0.07078985124826431,0.8555262684822083,1.0,0.4839824438095093,0.014260463416576385,0.5017570853233337,1.0000001192092896,0.24289299547672272,0.08916482329368591,0.6679421663284302
83j4GgHXTLE_1,83j4GgHXTLE,2-5s,3.0,220.0,0.0,0.3,-0.3,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,10,1,1,1,92.5,3.0,11,2,0,1,83.0,4.0,1.0,0.0006398471305146813,0.021042736247181892,0.978317379951477,1.0,0.00013069662963971496,0.10526588559150696,0.894603431224823,1.0,0.046817392110824585,0.04046347364783287,0.9127190709114075,1.0,0.004956675693392754,0.1699438989162445,0.8250994086265564
8OTd45_6cvY_2,8OTd45_6cvY,2-5s,2.0,299.0,1.0,0.6,0.4,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,11,1,0,14.0,4.0,6,11,1,0,12.5,7.5,1.0,0.027193423360586166,0.1121533140540123,0.860653281211853,0.9999999403953552,0.014960608445107937,0.034579552710056305,0.9504597783088684,1.0,0.07101525366306305,0.13595837354660034,0.7930263876914978,1.0,0.03739803284406662,0.08231201767921448,0.8802899718284607
8OTd45_6cvY_4,8OTd45_6cvY,2-5s,4.0,299.0,1.0,0.9,0.09999999999999998,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,6,11,1,0,216.0,2.5,3,11,1,0,216.0,1.0,1.0,0.04432931914925575,0.0054845320992171764,0.9501861333847046,1.0,0.02095440775156021,0.009336177259683609,0.9697093963623047,0.9999999403953552,0.08124963194131851,0.0069578867405653,0.911792516708374,1.0,0.0077623710967600346,0.03219689428806305,0.9600407481193542
8b9z7N25DmU_1,8b9z7N25DmU,2-5s,2.0,268.0,1.0,0.9,0.09999999999999998,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,11,1,0,125.0,9.0,11,11,0,0,207.0,28.0,1.0,0.031262606382369995,0.007968150079250336,0.9607692360877991,1.0,0.06633438169956207,0.05998342111706734,0.8736822009086609,0.9999999403953552,0.27355626225471497,0.07007422298192978,0.6563695073127747,0.9999999403953552,0.29580429196357727,0.0969896987080574,0.6072059869766235
8o-Y4QP8LWs_2,8o-Y4QP8LWs,2-5s,4.0,300.0,0.0,0.3,-0.3,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,55.0,3.0,11,11,0,0,65.5,8.75,1.0,0.02135109342634678,0.036511559039354324,0.9421373605728149,0.9999999403953552,0.07523876428604126,0.14773468673229218,0.7770265340805054,1.0,0.05227696895599365,0.07585947960615158,0.8718634843826294,0.9999998807907104,0.07072436064481735,0.08165143430233002,0.8476241827011108
8ycflE3dIHw_2,8ycflE3dIHw,2-5s,2.0,299.0,1.0,0.8,0.19999999999999996,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,1,0,166.5,2.5,2,11,1,0,176.5,2.5,1.0,0.09370219707489014,0.13215701282024384,0.7741408348083496,0.9999999403953552,0.21600933372974396,0.05384756997227669,0.7301430702209473,1.0,0.11880025267601013,0.21142475306987762,0.6697750091552734,1.0,0.4059239625930786,0.04112889617681503,0.5529471635818481
9F3sutgYTvo_1,9F3sutgYTvo,2-5s,4.0,69.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,5,0,5.5,1.75,1,11,3,0,35.5,1.25,1.0,0.23512768745422363,0.11836261302232742,0.6465097069740295,0.9999999403953552,0.28867948055267334,0.15266120433807373,0.5586593151092529,1.0,0.5823186039924622,0.1320454180240631,0.28563597798347473,1.0,0.382367879152298,0.141159325838089,0.47647279500961304
9F3sutgYTvo_2,9F3sutgYTvo,2-5s,2.0,69.0,0.0,0.8,-0.8,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,4,3,1,1,39.0,3.0,11,4,0,1,40.5,3.5,1.0,0.008720993995666504,0.0019684089347720146,0.989310622215271,1.0,0.018577326089143753,0.1681107133626938,0.8133119940757751,1.0,0.1635814607143402,0.01002789568156004,0.8263906240463257,1.0,0.19133177399635315,0.20633557438850403,0.602332592010498
9dLLsZVRSZI_1,9dLLsZVRSZI,0-2s,1.0,225.0,0.0,1.0,-1.0,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,1,2,2,119.0,4.0,11,11,0,0,111.5,13.0,1.0,0.09464292228221893,0.02340739034116268,0.8819496631622314,1.0,0.11034540832042694,0.026927119120955467,0.8627274632453918,1.0,0.17681366205215454,0.07780521363019943,0.7453811168670654,1.0,0.22186928987503052,0.10001207888126373,0.6781185865402222
9ucb5HYO8ps_2,9ucb5HYO8ps,2-5s,2.0,238.0,0.0,1.0,-1.0,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,5,11,2,0,16.0,5.0,11,11,0,0,15.5,4.5,1.0,0.03722009062767029,0.309305876493454,0.653473973274231,0.9999999403953552,0.0178615003824234,0.363665372133255,0.6184730529785156,0.9999998807907104,0.4811471700668335,0.4112365245819092,0.10761620849370956,1.0,0.19905556738376617,0.3684024214744568,0.43254202604293823
9vZDsGjyh5M_1,9vZDsGjyh5M,2-5s,2.0,117.0,0.0,0.9,-0.9,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,2,0,80.5,1.5,11,3,0,1,61.0,1.0,1.0,0.1150059700012207,0.004217262379825115,0.8807768225669861,0.9999999403953552,0.1366707682609558,0.005591210909187794,0.8577380180358887,1.0,0.221828892827034,0.02954592928290367,0.7486251592636108,1.0,0.05697561055421829,0.018107926473021507,0.9249164462089539
9z2OwpftxUE_2,9z2OwpftxUE,2-5s,2.0,208.0,0.0,0.5,-0.5,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,10.5,8.5,11,1,0,1,10.0,9.0,1.0,0.015275835990905762,0.09556464105844498,0.8891595602035522,1.0,0.008303958922624588,0.038148775696754456,0.9535472989082336,0.9999999403953552,0.3738028407096863,0.14741286635398865,0.4787842631340027,1.0,0.08366452157497406,0.09944066405296326,0.8168947696685791
A61Mry8zBwE_1,A61Mry8zBwE,0-2s,1.0,132.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,3.0,4.0,11,7,0,1,40.0,10.0,1.0,0.0007105057593435049,0.22921308875083923,0.7700764536857605,1.0,0.00032663499587215483,0.4920339286327362,0.507639467716217,1.0,0.006282771937549114,0.2838367521762848,0.7098804712295532,1.0,0.00213113846257329,0.5015931725502014,0.49627572298049927
AI1OweEW8C0_1,AI1OweEW8C0,2-5s,2.0,205.0,1.0,0.1,0.9,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,39.5,10.5,1,2,1,1,58.0,58.0,1.0,0.0022391811944544315,0.20820492506027222,0.7895559072494507,1.0000001192092896,0.009367359802126884,0.5231597423553467,0.4674728810787201,1.0,0.029926033690571785,0.6468158960342407,0.3232581615447998,1.0,0.0592256560921669,0.7675724029541016,0.1732020378112793
